No,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분, 카메라대수 ,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도 ,경도,데이터기준일자,지번주소,도로명주소
357,서울특별시동작구청,서울특별시 동작구 서달로13길5-30(흑석동 102-30),,생활방범,3,,,,,02-820-2906,37.507693,126.96169,2020-03-24,서울특별시 동작구 흑석동 102-9,서울특별시 동작구 서달로13길 5-30
358,서울특별시동작구청,서울특별시 동작구 장승배기로17길 31(노량진동 315-13),,생활방범,4,,,,,02-820-2906,37.506475,126.938163,2020-03-24,서울특별시 동작구 노량진동 315-135,서울특별시 동작구 장승배기로17길 32
359,서울특별시동작구청,서울특별시 동작구 남부순환로255길 7(사당동 1052-1),,생활방범,4,,,,,02-820-2906,37.476259,126.971123,2020-03-24,서울특별시 동작구 사당동 1111,서울특별시 동작구 남부순환로255길 7
360,서울특별시동작구청,서울특별시 동작구 동작대로33가길 5(사당동 83-2),,생활방범,5,,,,,02-820-2906,37.489482,126.981733,2020-03-24,서울특별시 동작구 사당동 88-6,서울특별시 동작구 동작대로33길 7
361,서울특별시동작구청,서울특별시 동작구 여의대방로26길54(대방동 411-29),,생활방범,4,,,,,02-820-2906,37.499218,126.923754,2020-03-24,서울특별시 동작구 대방동 411-35,서울특별시 동작구 여의대방로26길 60
362,서울특별시동작구청,서울특별시 동작구 신대방길62(신대방동 604-15),,생활방범,4,,,,,02-820-2906,37.488652,126.90967,2020-03-24,서울특별시 동작구 신대방동 602-3,서울특별시 동작구 신대방길 61
363,서울특별시동작구청,서울특별시 동작구 성대로 1길 26,,생활방범,4,,,,,02-820-2906,37.501576,126.934462,2020-03-24,서울특별시 동작구 상도동 188-42,서울특별시 동작구 성대로1길 24
364,서울특별시동작구청,서울특별시 동작구 성대로 21다길 34,,생활방범,3,,,,,02-820-2906,37.500714,126.934924,2020-03-24,서울특별시 동작구 상도동 239-66,서울특별시 동작구 성대로29길 117
365,서울특별시동작구청,서울특별시 동작구 성대로 17길 52(도화공원 인근),,생활방범,4,,,,,02-820-2906,37.500158,126.935159,2020-03-24,서울특별시 동작구 상도동 244-181,서울특별시 동작구 성대로17길 61
366,서울특별시동작구청,서울특별시 동작구 성대로 11길 22,,생활방범,4,,,,,02-820-2906,37.498462,126.934862,2020-03-24,서울특별시 동작구 상도동 259-4,서울특별시 동작구 성대로11길 22
367,서울특별시동작구청,서울특별시 동작구 성대로 37길 27,,생활방범,4,,,,,02-820-2906,37.500382,126.939761,2020-03-24,서울특별시 동작구 상도동 202-225,서울특별시 동작구 성대로37길 27
368,서울특별시동작구청,서울특별시 동작구 양녕로 25길 52-18,,생활방범,4,,,,,02-820-2906,37.496874,126.940733,2020-03-24,서울특별시 동작구 상도동 210-336,서울특별시 동작구 양녕로23길 52-18
369,서울특별시동작구청,서울특별시 동작구 양녕로 25가길 23,,생활방범,4,,,,,02-820-2906,37.498886,126.942298,2020-03-24,서울특별시 동작구 상도동 210-94,서울특별시 동작구 양녕로25가길 19
370,서울특별시동작구청,서울특별시 동작구 양녕로 26길 68,,생활방범,5,,,,,02-820-2906,37.495547,126.943389,2020-03-24,서울특별시 동작구 상도동 214-1,서울특별시 동작구 양녕로26길 68
371,서울특별시동작구청,서울특별시 동작구 성대로 29길 10,,생활방범,3,,,,,02-820-2906,37.499455,126.939855,2020-03-24,서울특별시 동작구 상도동 202-253,서울특별시 동작구 성대로29길 10
372,서울특별시동작구청,서울특별시 동작구 양녕로 22바길 37,,생활방범,4,,,,,02-820-2906,37.49659,126.94704,2020-03-24,서울특별시 동작구 상도동 214-1,서울특별시 동작구 양녕로22바길 37
373,서울특별시동작구청,서울특별시 동작구 장승배기로10가길 65(상도2동 175-29),,생활방범,4,,,,,02-820-2906,37.501938,126.941086,2020-03-24,서울특별시 동작구 상도동 521-2,서울특별시 동작구 장승배기로10가길 60
374,서울특별시동작구청,서울특별시 동작구 흑석로11길 7(흑석동 188-14),,생활방범,4,,,,,02-820-2906,37.50795,126.960205,2020-03-24,서울특별시 동작구 흑석동 188-14,서울특별시 동작구 흑석로11길 7
375,서울특별시동작구청,서울특별시 동작구 신대방16길 35(신대방동 587-4),,생활방범,4,,,,,02-820-2906,37.491031,126.908983,2020-03-24,서울특별시 동작구 신대방동 586-4,서울특별시 동작구 신대방16길 36
376,서울특별시동작구청,서울특별시 동작구 여의대방로22바길 15(신대방1동 360-83),,생활방범,4,,,,,02-820-2906,37.496828,126.923147,2020-03-24,서울특별시 동작구 신대방동 360-83,서울특별시 동작구 여의대방로22바길 15
377,서울특별시동작구청,서울특별시 동작구 만양로18길 27(노량진1동 148-53),,생활방범,3,,,,,02-820-2906,37.512963,126.945845,2020-03-24,서울특별시 동작구 노량진동 148-41,서울특별시 동작구 만양로18길 27
378,서울특별시동작구청,서울특별시 동작구 노량진로10길 75(노량진2동 249-61),,생활방범,4,,,,,02-820-2906,37.509969,126.938013,2020-03-24,서울특별시 동작구 노량진동 249-132,서울특별시 동작구 노량진로10길 79
379,서울특별시동작구청,서울특별시 동작구 상도로 348(상도1동 475),,생활방범,5,,,,,02-820-2906,37.49729,126.952246,2020-03-24,서울특별시 동작구 상도동 531-5,서울특별시 동작구 상도로 348
380,서울특별시동작구청,서울특별시 동작구 상도로13길 2(상도3동 327-13),,생활방범,4,,,,,02-820-2906,37.499981,126.930574,2020-03-24,서울특별시 동작구 상도동 320-3,서울특별시 동작구 상도로13길 2
381,서울특별시동작구청,서울특별시 동작구 흑석로7길 25(흑석동 203-7),,생활방범,4,,,,,02-820-2906,37.507791,126.957456,2020-03-24,서울특별시 동작구 흑석동 221-1,서울특별시 동작구 흑석로7길 25
382,서울특별시동작구청,서울특별시 동작구 동작대로 9나길 17(사당1동 1034-11),,생활방범,4,,,,,02-820-2906,37.479316,126.978043,2020-03-24,서울특별시 동작구 사당동 1034-11,서울특별시 동작구 동작대로9나길 17
383,서울특별시동작구청,서울특별시 동작구 동작대로33라길 14(사당2동 91-57,,생활방범,6,,,,,02-820-2906,37.489893,126.979508,2020-03-24,서울특별시 동작구 사당동 91-33,서울특별시 동작구 동작대로33라길 14
384,서울특별시동작구청,서울특별시 동작구 보라매로 110(대방동 406-8),,생활방범,4,,,,,02-820-2906,37.498858,126.928556,2020-03-24,서울특별시 동작구 신대방동 355-26,서울특별시 동작구 국사봉길 4
385,서울특별시동작구청,서울특별시 동작구 신대방16가길 44(신대방1동 599-32),,생활방범,3,,,,,02-820-2906,37.490214,126.91194,2020-03-24,서울특별시 동작구 신대방동 599-32,서울특별시 동작구 신대방16가길 44
386,서울특별시동작구청,서울특별시 동작구 대림로 19(신대방1동 693-15),,생활방범,4,,,,,02-820-2906,37.487114,126.911346,2020-03-24,서울특별시 동작구 신대방동 700-4,서울특별시 동작구 대림로 16-1
387,서울특별시동작구청,서울특별시 동작구 만양로16길 23(노량진동 119-168),,생활방범,3,,,,,02-820-2906,37.51202,126.944927,2020-03-24,서울특별시 동작구 노량진동 119-168,서울특별시 동작구 만양로16길 23
388,서울특별시동작구청,서울특별시 동작구 양녕로23길 125(상도3동 279-451),,생활방범,5,,,,,02-820-2906,37.494877,126.936618,2020-03-24,서울특별시 동작구 상도동 279-451,서울특별시 동작구 성대로6사길 2
389,서울특별시동작구청,서울특별시 동작구 성대로1길 16(상도4동 246-2),,생활방범,3,,,,,02-820-2906,37.501124,126.934185,2020-03-24,서울특별시 동작구 상도동 242-74,서울특별시 동작구 성대로1길 18
390,서울특별시동작구청,서울특별시 동작구 흑석로6길 50(흑석동 211-9),,생활방범,4,,,,,02-820-2906,37.505655,126.95534,2020-03-24,서울특별시 동작구 흑석동 211-12,서울특별시 동작구 흑석로6길 50
391,서울특별시동작구청,서울특별시 동작구 동작대로 129(사당2동 86-9),,생활방범,4,,,,,02-820-2906,37.488151,126.982041,2020-03-24,서울특별시 동작구 사당동 708-659,서울특별시 동작구 동작대로 129
392,서울특별시동작구청,서울특별시 동작구 사당로25길 12(사당3동 156-18),,생활방범,3,,,,,02-820-2906,37.484672,126.977614,2020-03-24,서울특별시 동작구 사당동 156-18,서울특별시 동작구 사당로25길 12
393,서울특별시동작구청,서울특별시 동작구 여의대방로36길 25(대방동 383-1),,생활방범,5,,,,,02-820-2906,37.505568,126.924275,2020-03-24,서울특별시 동작구 대방동 466-56,서울특별시 동작구 여의대방로36길 25
394,서울특별시동작구청,서울특별시 동작구 등용로 10나길 26(대방동 44-121),,생활방범,3,,,,,02-820-2906,37.510772,126.934698,2020-03-24,서울특별시 동작구 노량진동 273-48,서울특별시 동작구 등용로4길 121
395,서울특별시동작구청,서울특별시 동작구 여의대방로2길 31(신대방1동 492-182),,생활방범,3,,,,,02-820-2906,37.493633,126.913442,2020-03-24,서울특별시 동작구 신대방동 707,서울특별시 동작구 여의대방로2길 31
396,서울특별시동작구청,서울특별시 동작구 상도로41가길 16(상도1동 659),,생활방범,3,,,,,02-820-2906,37.503346,126.950672,2020-03-24,서울특별시 동작구 상도1동 656-1,서울특별시 동작구 상도로41라길 6
397,서울특별시동작구청,서울특별시 동작구 장승배기로9다길 11(상도동 184-104),,생활방범,4,,,,,02-820-2906,37.502214,126.938419,2020-03-24,서울특별시 동작구 상도동 196-13,서울특별시 동작구 장승배기로9다길 15
398,서울특별시동작구청,서울특별시 동작구 만양로16길 23(상도3동 335-99),,생활방범,2,,,,,02-820-2906,37.501278,126.929692,2020-03-24,서울특별시 동작구 상도동 335-99,서울특별시 동작구 상도로13나길 14
399,서울특별시동작구청,서울특별시 동작구 국사봉1라길 4(상도3동 377-1),,생활방범,4,,,,,02-820-2906,37.494271,126.93555,2020-03-24,서울특별시 동작구 상도동 377-1,서울특별시 동작구 국사봉1길 204
400,서울특별시동작구청,서울특별시 동작구 현충로14나길 10(흑석동 279-3),,생활방범,2,,,,,02-820-2906,37.504873,126.97008,2020-03-24,서울특별시 동작구 흑석동 277-9,서울특별시 동작구 현충로14나길 10
401,서울특별시동작구청,서울특별시 동작구 동작대로33바길 20(사당2동 64-85),,생활방범,2,,,,,02-820-2906,37.491586,126.977955,2020-03-24,서울특별시 동작구 사당동 64-85,서울특별시 동작구 동작대로33바길 19
402,서울특별시동작구청,서울특별시 동작구 사당로16길 156(사당4동 303-52),,생활방범,4,,,,,02-820-2906,37.477844,126.969411,2020-03-24,서울특별시 동작구 사당동 303-172,서울특별시 동작구 사당로16길 156
403,서울특별시동작구청,서울특별시 동작구 사당로10길 28(사당5동 245-1),,생활방범,3,,,,,02-820-2906,37.483996,126.969299,2020-03-24,서울특별시 동작구 사당동 245-1,서울특별시 동작구 사당로10길 28
404,서울특별시동작구청,서울특별시 동작구 대방동2길 43(대방동 392-19),,생활방범,3,,,,,02-820-2906,37.496839,126.936587,2020-03-24,서울특별시 동작구 상도동 279-17,서울특별시 동작구 성대로12가길 6
405,서울특별시동작구청,서울특별시 동작구 성대로12가길 6(상도4동 279-17),,생활방범,4,,,,,02-820-2906,37.502729,126.926715,2020-03-24,서울특별시 동작구 대방동 466-10,서울특별시 동작구 대방동길 43
406,서울특별시동작구청,서울특별시 동작구 여의대방로36길 79(대방동 15-46),,생활방범,3,,,,,02-820-2906,37.50071,126.949216,2020-03-24,서울특별시 동작구 상도동 159-40,서울특별시 동작구 상도로38길 3-42
407,서울특별시동작구청,서울특별시 동작구 상도로38길 3-42(상도동 159-305),,생활방범,3,,,,,02-820-2906,37.507312,126.929554,2020-03-24,서울특별시 동작구 대방동 15-10,서울특별시 동작구 여의대방로36길 79
408,서울특별시동작구청,서울특별시 동작구 노량진근린공원(대방동 23-176 ),,공원방범,5,,,,,02-820-2906,37.509762,126.928203,2020-03-24,서울특별시 동작구 대방동 23-176,서울특별시 동작구 여의대방로44길 39
409,서울특별시동작구청,서울특별시 동작구 노량진근린공원(대방동 23-181),,공원방범,2,,,,,02-820-2906,37.503605,126.930789,2020-03-24,서울특별시 동작구 대방동 23-213,서울특별시 동작구 상도로13라길 22
410,서울특별시동작구청,서울특별시 동작구 사육신 역사공원(노량진1동 152-3),,공원방범,3,,,,,02-820-2906,37.51348,126.949172,2020-03-24,서울특별시 동작구 노량진동 152-3,서울특별시 동작구 노량진로 191
411,서울특별시동작구청,서울특별시 동작구 용봉정근린공원(흑석동 141-2 효사정),,공원방범,6,,,,,02-820-2906,37.510139,126.962997,2020-03-24,서울특별시 동작구 흑석동 141-2,서울특별시 동작구 현충로 73
412,서울특별시동작구청,서울특별시 동작구 동작주차근린공원(사당2동 326),,공원방범,4,,,,,02-820-2906,37.502832,126.978479,2020-03-24,서울특별시 동작구 동작동 326,서울특별시 동작구 현충로 220
413,서울특별시동작구청,서울특별시 동작구 참새어린이공원(대방동 466-75),,공원방범,4,,,,,02-820-2906,37.498183,126.921951,2020-03-24,서울특별시 동작구 대방동 414-29,서울특별시 동작구 여의대방로24나길 18
414,서울특별시동작구청,서울특별시 동작구 꿈돌이어린이공원(사당4동 300-26),,공원방범,1,,,,,02-820-2906,37.480192,126.969925,2020-03-24,서울특별시 동작구 사당동 300-9,서울특별시 동작구 사당로16사길 48
415,서울특별시동작구청,서울특별시 동작구 별님어린이공원(상도4동 211-415),,공원방범,1,,,,,02-820-2906,37.498835,126.944981,2020-03-24,서울특별시 동작구 상도동 211-420,서울특별시 동작구 양녕로28길 13
416,서울특별시동작구청,서울특별시 동작구 본동어린이공원(노량진1동 483),,공원방범,4,,,,,02-820-2906,37.510694,126.954264,2020-03-24,서울특별시 동작구 본동 483,서울특별시 동작구 노량진로26길 16-19
417,서울특별시동작구청,서울특별시 동작구 새벽어린이공원(상도3동 335-141),,공원방범,1,,,,,02-820-2906,37.500643,126.930222,2020-03-24,서울특별시 동작구 상도동 335-141,서울특별시 동작구 상도로13길 7
418,서울특별시동작구청,"서울특별시 동작구 은하수어린이공원(신대방1동 492-222, 714)",,공원방범,2,,,,,02-820-2906,37.494448,126.91249,2020-03-24,서울특별시 동작구 신대방동 492-222,서울특별시 동작구 여의대방로 28
419,서울특별시동작구청,서울특별시 동작구 상도근린공원(상도4동 산65-150),,공원방범,1,,,,,02-820-2906,37.496129,126.939241,2020-03-24,서울특별시 동작구 상도동 산 65-150,서울특별시 동작구 성대로16길 67-5
420,서울특별시동작구청,서울특별시 동작구 현충근린공원(사당2동 산20-4),,공원방범,2,,,,,02-820-2906,37.496589,126.978767,2020-03-24,서울특별시 동작구 동작동 산 16-21,서울특별시 동작구 동작대로43길 55
421,서울특별시동작구청,서울특별시 동작구 상도로68길 29(상도1동 126-18) 푸른솔아파트,,공원방범,4,,,,,02-820-2906,37.492122,126.955625,2020-03-24,서울특별시 동작구 상도동 124-193,서울특별시 동작구 상도로68길 31
422,서울특별시동작구청,서울특별시 동작구 절고개공원(상도1동 508),,공원방범,2,,,,,02-820-2906,37.506938,126.951721,2020-03-24,서울특별시 동작구 상도1동 508,서울특별시 동작구 매봉로 46
423,서울특별시동작구청,서울특별시 동작구 꿈나무어린이공원(상도2동 521-1),,공원방범,1,,,,,02-820-2906,37.503157,126.942867,2020-03-24,서울특별시 동작구 상도동 521-1,서울특별시 동작구 장승배기로4길 9
424,서울특별시동작구청,서울특별시 동작구 노루어린이공원(사당4동 316-23),,공원방범,2,,,,,02-820-2906,37.481829,126.973922,2020-03-24,서울특별시 동작구 사당동 1153,서울특별시 동작구 사당로20나길 57
425,서울특별시동작구청,서울특별시 동작구 상도근린공원(체육시설)(상도1동 산58),,공원방범,1,,,,,02-820-2906,37.493729,126.952993,2020-03-24,서울특별시 동작구 상도동 산 58,서울특별시 동작구 상도로62가길 32
426,서울특별시동작구청,서울특별시 동작구 노량진근린공원(백로공원) 장승배기로19라길 51(상도2동 362-46),,공원방범,4,,,,,02-820-2906,37.506877,126.935259,2020-03-24,서울특별시 동작구 상도동 362-46,서울특별시 동작구 장승배기로19라길 51
427,서울특별시동작구청,서울특별시 동작구 노량진근린공원(청소년회관)(상도3동 356-221),,공원방범,1,,,,,02-820-2906,37.503902,126.932515,2020-03-24,서울특별시 동작구 상도동 449,서울특별시 동작구 상도로15사길 8
428,서울특별시동작구청,서울특별시 동작구 노량진근린공원(송학대공원)(노량진1동 325-2),,공원방범,4,,,,,02-820-2906,37.508747,126.943188,2020-03-24,서울특별시 동작구 노량진동 325-2,서울특별시 동작구 장승배기로20길 46-3
429,서울특별시동작구청,서울특별시 동작구 노량진근린공원(고구동산 정자)(노량진1동 126-450)   ,,공원방범,1,,,,,02-820-2906,37.507588,126.95425,2020-03-24,서울특별시 동작구 상도동 산 39-15,서울특별시 동작구 매봉로4가길 21
430,서울특별시동작구청,서울특별시 동작구 노량진근린공원(고구동산 놀이터)(노량진1동 486),,공원방범,1,,,,,02-820-2906,37.509515,126.955397,2020-03-24,서울특별시 동작구 본동 30-49,서울특별시 동작구 노량진로26길 65
431,서울특별시동작구청,서울특별시 동작구 상도근린공원(상도3동 산80-31),,공원방범,2,,,,,02-820-2906,37.493161,126.935217,2020-03-24,서울특별시 동작구 상도동 산 76-3,서울특별시 동작구 국사봉길 175
432,서울특별시동작구청,서울특별시 동작구 까치산마을공원(사당5동 32-56),,공원방범,1,,,,,02-820-2906,37.485484,126.967198,2020-03-24,서울특별시 동작구 사당동 산 32-56,서울특별시 동작구 솔밭로 97-12
433,서울특별시동작구청,서울특별시 동작구 햇님어린이공원(상도1동 424),,공원방범,1,,,,,02-820-2906,37.501598,126.951054,2020-03-24,서울특별시 동작구 상도1동 424,서울특별시 동작구 상도로47라길 22
434,서울특별시동작구청,서울특별시 동작구 반달어린이공원(사당5동 233-12),,공원방범,1,,,,,02-820-2906,37.483475,126.967874,2020-03-24,서울특별시 동작구 사당동 233-12,서울특별시 동작구 사당로8길 48
435,서울특별시동작구청,서울특별시 동작구 제비어린이공원(대방동 362-11),,공원방범,1,,,,,02-820-2906,37.50658,126.925766,2020-03-24,서울특별시 동작구 대방동 501,서울특별시 동작구 여의대방로44길 10
436,서울특별시동작구청,서울특별시 동작구 산새어린이공원(흑석동 293-4),,공원방범,1,,,,,02-820-2906,37.503954,126.967973,2020-03-24,서울특별시 동작구 흑석동 293-4,서울특별시 동작구 현충로12길 101
437,서울특별시동작구청,서울특별시 동작구 까치어린이공원(사당1동 1028-1),,공원방범,3,,,,,02-820-2906,37.480565,126.980006,2020-03-24,서울특별시 동작구 사당동 1028-1,서울특별시 동작구 동작대로9길 28
438,서울특별시동작구청,서울특별시 동작구 삼일공원(사당3동 산24-17),,공원방범,3,,,,,02-820-2906,37.485543,126.97493,2020-03-24,서울특별시 동작구 사당동 산 24-17,서울특별시 동작구 사당로17길 52
439,서울특별시동작구청,서울특별시 동작구 상도소공원(상도2동 529-1),,공원방범,1,,,,,02-820-2906,37.504794,126.943821,2020-03-24,서울특별시 동작구 상도동 529-1,서울특별시 동작구 상도로 228
440,서울특별시동작구청,서울특별시 동작구 상도동중앙 쌈지공원(상도1동 415-1),,공원방범,6,,,,,02-820-2906,37.500072,126.949559,2020-03-24,서울특별시 동작구 상도동 415,서울특별시 동작구 상도로 320
441,서울특별시동작구청,서울특별시 동작구 패밀리공원(상도3동 259-116),,공원방범,1,,,,,02-820-2906,37.496979,126.933958,2020-03-24,서울특별시 동작구 상도동 259-116,서울특별시 동작구 성대로10가길 20
442,서울특별시동작구청,서울특별시 동작구 양지공원(사당3동 220-6),,공원방범,2,,,,,02-820-2906,37.486845,126.969743,2020-03-24,서울특별시 동작구 사당동 220-6,서울특별시 동작구 사당로9나길 23
443,서울특별시동작구청,서울특별시 동작구 은하수어린이공원(신대방1동 492-222),,공원방범,1,,,,,02-820-2906,37.494121,126.91305,2020-03-24,서울특별시 동작구 신대방동 492-222,서울특별시 동작구 여의대방로10길 38
444,서울특별시동작구청,서울특별시 동작구 상도근린공원(상도4동 산65-149),,공원방범,1,,,,,02-820-2906,37.495444,126.940759,2020-03-24,서울특별시 동작구 상도동 산 65-149,서울특별시 동작구 양녕로23길 27
445,서울특별시동작구청,서울특별시 동작구 상도근린공원(상도4동 산65-235),,공원방범,1,,,,,02-820-2906,37.492494,126.943075,2020-03-24,서울특별시 동작구 상도동 산 65-217,서울특별시 동작구 양녕로20길 3
446,서울특별시동작구청,서울특별시 동작구 까치산근린공원(사당5동 205-18),,공원방범,1,,,,,02-820-2906,37.485934,126.964387,2020-03-24,서울특별시 동작구 사당동 205-5,서울특별시 동작구 사당로4길 52
447,서울특별시동작구청,서울특별시 동작구 까망돌어린이공원(흑석동 335-10),,공원방범,1,,,,,02-820-2906,37.506651,126.964084,2020-03-24,서울특별시 동작구 흑석동 335-10,서울특별시 동작구 서달로14마길 18
448,서울특별시동작구청,서울특별시 동작구 늘푸른어린이공원(사당5동 산32-76),,공원방범,1,,,,,02-820-2906,37.482204,126.969545,2020-03-24,서울특별시 동작구 사당동 산 32-76,서울특별시 동작구 사당로16라길 27
449,서울특별시동작구청,서울특별시 동작구 토끼어린이공원(사당4동 1000-13),,공원방범,1,,,,,02-820-2906,37.478152,126.970144,2020-03-24,서울특별시 동작구 사당동 1154,서울특별시 동작구 사당로16길 96
450,서울특별시동작구청,서울특별시 동작구 새싹어린이공원(사당4동 316-33),,공원방범,1,,,,,02-820-2906,37.480051,126.973159,2020-03-24,서울특별시 동작구 사당동 316-42,서울특별시 동작구 사당로20다길 23
451,서울특별시동작구청,서울특별시 동작구 양지어린이공원(사당1동 316-37),,공원방범,1,,,,,02-820-2906,37.479996,126.974022,2020-03-24,서울특별시 동작구 사당동 316-37,서울특별시 동작구 사당로20바길 15
452,서울특별시동작구청,서울특별시 동작구 사당만남의광장(사당1동 1043-14),,공원방범,3,,,,,02-820-2906,37.476951,126.980634,2020-03-24,서울특별시 동작구 사당동 1043-14,서울특별시 동작구 동작대로1길 11
453,서울특별시동작구청,서울특별시 동작구 해밀어린이공원(사당3동 1157-1),,공원방범,2,,,,,02-820-2906,37.488404,126.97428,2020-03-24,서울특별시 동작구 사당동 1157-1,서울특별시 동작구 사당로23길 112
454,서울특별시동작구청,서울특별시 동작구 희망어린이공원(사당2동 333-3),,공원방범,3,,,,,02-820-2906,37.49387,126.980199,2020-03-24,서울특별시 동작구 동작동 333-3,서울특별시 동작구 동작대로39길 22
455,서울특별시동작구청,서울특별시 동작구 빙수골소공원(상도3동 296-6),,공원방범,2,,,,,02-820-2906,37.496645,126.932071,2020-03-24,서울특별시 동작구 상도동 296-6,서울특별시 동작구 국사봉1길 114
456,서울특별시동작구청,서울특별시 동작구 꽃담길(상도2동 25-8) 꽃담소길공원,,공원방범,2,,,,,02-820-2906,37.50547,126.941989,2020-03-24,서울특별시 동작구 상도동 536,서울특별시 동작구 상도로 207
457,서울특별시동작구청,서울특별시 동작구 개나리어린이공원(새주소 없음.(사당5동 1138-1)),,공원방범,2,,,,,02-820-2906,37.486202,126.965725,2020-03-24,서울특별시 동작구 사당동 1138-1,서울특별시 동작구 사당로2가길 202
458,서울특별시동작구청,서울특별시 동작구 꿈동산어린이공원(새주소 없음.(상도1동 426)),,공원방범,2,,,,,02-820-2906,37.503298,126.954376,2020-03-24,서울특별시 동작구 상도동 439,서울특별시 동작구 상도로47바길 40
459,서울특별시동작구청,서울특별시 동작구 샛별어린이공원(새주소없음.(사당5동 1144)),,공원방범,2,,,,,02-820-2906,37.487415,126.965383,2020-03-24,서울특별시 동작구 사당동 1144,서울특별시 동작구 사당로2차길 18
460,서울특별시동작구청,서울특별시 동작구 옹달샘어린이공원(새주소 없음.(상도3동 299-193)),,공원방범,2,,,,,02-820-2906,37.495177,126.929625,2020-03-24,서울특별시 동작구 상도동 299-193,서울특별시 동작구 국사봉2라길 24-14
461,서울특별시동작구청,서울특별시 동작구 노량진근린공원(노량진2동 314-95),,공원방범,1,,,,,02-820-2906,37.506493,126.937574,2020-03-24,서울특별시 동작구 상도동 900-5,서울특별시 동작구 장승배기로13길 36
462,서울특별시동작구청,서울특별시 동작구 꿈나래어린이공원(상도2동 16-18),,공원방범,1,,,,,02-820-2906,37.506531,126.949769,2020-03-24,서울특별시 동작구 상도동 16-18,서울특별시 동작구 만양로2길 46
463,서울특별시동작구청,서울특별시 동작구 꿈나래어린이공원(상도2동 16-18),,공원방범,1,,,,,02-820-2906,37.506467,126.949816,2020-03-24,서울특별시 동작구 상도동 16-19,서울특별시 동작구 만양로2길 38-1
464,서울특별시동작구청,서울특별시 동작구 새빛소공원(사당3동 164-52),,공원방범,1,,,,,02-820-2906,37.487257,126.974419,2020-03-24,서울특별시 동작구 사당동 1159-2,서울특별시 동작구 사당로27길 103
465,서울특별시동작구청,서울특별시 동작구 비둘기공원(상도1동 558) ,,공원방범,3,,,,,02-820-2906,37.506002,126.951703,2020-03-24,서울특별시 동작구 상도1동 558,서울특별시 동작구 강남초등길 14-5
466,서울특별시동작구청,서울특별시 동작구 노량진로26길 16-40 (노량진1동 50-8) 본동초,,어린이보호,1,,,,,02-820-2906,37.51011,126.95325,2020-03-24,서울특별시 동작구 본동 133-64,서울특별시 동작구 노량진로26길 16-40
467,서울특별시동작구청,서울특별시 동작구 사당로23나길 27(사당3동 105-23) 삼일초,,어린이보호,1,,,,,02-820-2906,37.4878,126.97528,2020-03-24,서울특별시 동작구 사당동 105-21,서울특별시 동작구 사당로23나길 30
468,서울특별시동작구청,서울특별시 동작구 만양로12가길 69(노량진1동 441-11) 영본초,,어린이보호,1,,,,,02-820-2906,37.51118,126.94845,2020-03-24,서울특별시 동작구 노량진동 205-216,서울특별시 동작구 만양로12가길 69
469,서울특별시동작구청,서울특별시 동작구 현충로 87(흑석동 7-1) 흑석초,,어린이보호,1,,,,,02-820-2906,37.50871,126.96404,2020-03-24,서울특별시 동작구 흑석동 3,서울특별시 동작구 현충로 87
470,서울특별시동작구청,서울특별시 동작구 알마타길 16(대방동 351-6) 신길초,,어린이보호,1,,,,,02-820-2906,37.50985,126.92652,2020-03-24,서울특별시 동작구 대방동 466-5,서울특별시 동작구 여의대방로44길 9
471,서울특별시동작구청,서울특별시 동작구 서달로 135(흑석동 233-2) 중대부속초,,어린이보호,1,,,,,02-820-2906,37.50582,126.96111,2020-03-24,서울특별시 동작구 흑석동 86-207,서울특별시 동작구 서달로 138-1
472,서울특별시동작구청,서울특별시 동작구 동작대로29길 214(사당2동 산 9-1) 동작초,,어린이보호,1,,,,,02-820-2906,37.49304,126.97579,2020-03-24,서울특별시 동작구 사당동 산 10-24,서울특별시 동작구 동작대로29길 190
473,서울특별시동작구청,서울특별시 동작구 등용로8길 3(대방동 44-3) 영화초,,어린이보호,1,,,,,02-820-2906,37.50847,126.93271,2020-03-24,서울특별시 동작구 대방동 13-2,서울특별시 동작구 등용로8길 3
474,서울특별시동작구청,서울특별시 동작구 사당로 146(사당5동 199-1) 신남성초 후문,,어린이보호,1,,,,,02-820-2906,37.4886,126.96466,2020-03-24,서울특별시 동작구 사당동 708-1110,서울특별시 동작구 사당로 146
475,서울특별시동작구청,서울특별시 동작구 성대로17길 52(상도4동 244-183) 상도초(도화공원내),,어린이보호,4,,,,,02-820-2906,37.4995,126.93518,2020-03-24,서울특별시 동작구 상도동 244-115,서울특별시 동작구 성대로21가길 27
476,서울특별시동작구청,서울특별시 동작구 강남초등길 15(상도1동 501-1) 강남초,,어린이보호,1,,,,,02-820-2906,37.50597,126.9522,2020-03-24,서울특별시 동작구 상도1동 501-1,서울특별시 동작구 강남초등길 14
477,서울특별시동작구청,서울특별시 동작구 장승배기로10길 130,,어린이보호,5,,,,,02-820-2906,37.50071,126.9451,2020-03-24,서울특별시 동작구 상도동 159-249,서울특별시 동작구 양녕로32길 4
478,서울특별시동작구청,서울특별시 동작구 성대로29길 79(상도4동 238) 상도초등학교 앞 교차로,,어린이보호,4,,,,,02-820-2906,37.50116,126.93692,2020-03-24,서울특별시 동작구 상도동 238-19,서울특별시 동작구 성대로29길 79
